geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone
298326,en,AS,Asia,TR,Turkey,50,Nevsehir,,,UErguep,,Europe/Istanbul
298332,en,AS,Asia,TR,Turkey,63,"Şanlıurfa",,,,,Europe/Istanbul
298333,en,AS,Asia,TR,Turkey,63,"Şanlıurfa",,,Sanliurfa,,Europe/Istanbul
298795,en,AS,Asia,TR,Turkey,,,,,,,Europe/Istanbul
298806,en,AS,Asia,TR,Turkey,45,Manisa,,,Turgutlu,,Europe/Istanbul
298846,en,AS,Asia,TR,Turkey,62,Tunceli,,,Tunceli,,Europe/Istanbul
298935,en,AS,Asia,TR,Turkey,35,Izmir,,,Torbali,,Europe/Istanbul
299137,en,AS,Asia,TR,Turkey,35,Izmir,,,Tire,,Europe/Istanbul
299575,en,AS,Asia,TR,Turkey,20,Denizli,,,Tavas,,Europe/Istanbul
299817,en,AS,Asia,TR,Turkey,33,Mersin,,,Tarsus,,Europe/Istanbul
299900,en,AS,Asia,TR,Turkey,38,Kayseri,,,Talas,,Europe/Istanbul
300148,en,AS,Asia,TR,Turkey,03,Afyonkarahisar,,,Sulumenli,,Europe/Istanbul
300199,en,AS,Asia,TR,Turkey,26,"Eskişehir",,,Sultandere,,Europe/Istanbul
300399,en,AS,Asia,TR,Turkey,09,Aydın,,,Soeke,,Europe/Istanbul
300614,en,AS,Asia,TR,Turkey,63,"Şanlıurfa",,,Siverek,,Europe/Istanbul
300617,en,AS,Asia,TR,Turkey,58,Sivas,,,,,Europe/Istanbul
300619,en,AS,Asia,TR,Turkey,58,Sivas,,,Sivas,,Europe/Istanbul
300640,en,AS,Asia,TR,Turkey,73,"Şırnak",,,Sirnak,,Europe/Istanbul
300748,en,AS,Asia,TR,Turkey,06,Ankara,,,Sincan,,Europe/Istanbul
300754,en,AS,Asia,TR,Turkey,03,Afyonkarahisar,,,Sinanpasa,,Europe/Istanbul
300791,en,AS,Asia,TR,Turkey,43,Kütahya,,,Simav,,Europe/Istanbul
300795,en,AS,Asia,TR,Turkey,56,Siirt,,,Sim,,Europe/Istanbul
300821,en,AS,Asia,TR,Turkey,56,Siirt,,,,,Europe/Istanbul
300822,en,AS,Asia,TR,Turkey,56,Siirt,,,Siirt,,Europe/Istanbul
300997,en,AS,Asia,TR,Turkey,01,Adana,,,Seyhan,,Europe/Istanbul
301101,en,AS,Asia,TR,Turkey,07,Antalya,,,Serik,,Europe/Istanbul
301238,en,AS,Asia,TR,Turkey,07,Antalya,,,Side,,Europe/Istanbul
301250,en,AS,Asia,TR,Turkey,45,Manisa,,,Akselendi,,Europe/Istanbul
301350,en,AS,Asia,TR,Turkey,35,Izmir,,,Seferihisar,,Europe/Istanbul
301529,en,AS,Asia,TR,Turkey,65,Van,,,Edremit,,Europe/Istanbul
301537,en,AS,Asia,TR,Turkey,58,Sivas,,,Sarkisla,,Europe/Istanbul
301975,en,AS,Asia,TR,Turkey,31,Hatay,,,Samandag,,Europe/Istanbul
302043,en,AS,Asia,TR,Turkey,45,Manisa,,,Salihli,,Europe/Istanbul
302088,en,AS,Asia,TR,Turkey,46,"Kahramanmaraş",,,Seyrantepe,,Europe/Istanbul
302311,en,AS,Asia,TR,Turkey,06,Ankara,,,Sabanozu,,Europe/Istanbul
302525,en,AS,Asia,TR,Turkey,06,Ankara,,,Polatlı,,Europe/Istanbul
302819,en,AS,Asia,TR,Turkey,04,"Ağrı",,,Patnos,,Europe/Istanbul
302848,en,AS,Asia,TR,Turkey,03,Afyonkarahisar,,,Ahmetpasa,,Europe/Istanbul
302903,en,AS,Asia,TR,Turkey,20,Denizli,,,Pamukkale,,Europe/Istanbul
303195,en,AS,Asia,TR,Turkey,80,Osmaniye,,,Osmaniye,,Europe/Istanbul
303290,en,AS,Asia,TR,Turkey,68,Aksaray,,,Ortakoy,,Europe/Istanbul
303827,en,AS,Asia,TR,Turkey,51,Nigde,,,"Niğde",,Europe/Istanbul
303830,en,AS,Asia,TR,Turkey,50,Nevsehir,,,,,Europe/Istanbul
303831,en,AS,Asia,TR,Turkey,50,Nevsehir,,,"Nevşehir",,Europe/Istanbul
303873,en,AS,Asia,TR,Turkey,09,Aydın,,,Nazilli,,Europe/Istanbul
303905,en,AS,Asia,TR,Turkey,35,Izmir,,,Narlidere,,Europe/Istanbul
303962,en,AS,Asia,TR,Turkey,35,Izmir,,,Naldoken,,Europe/Istanbul
304041,en,AS,Asia,TR,Turkey,49,"Muş",,,,,Europe/Istanbul
304184,en,AS,Asia,TR,Turkey,48,"Muğla",,,Mugla,,Europe/Istanbul
304196,en,AS,Asia,TR,Turkey,40,"Kırşehir",,,Mucur,,Europe/Istanbul
304355,en,AS,Asia,TR,Turkey,48,"Muğla",,,Milas,,Europe/Istanbul
304382,en,AS,Asia,TR,Turkey,47,Mardin,,,Midyat,,Europe/Istanbul
304418,en,AS,Asia,TR,Turkey,33,Mersin,,,Mezitli,,Europe/Istanbul
304531,en,AS,Asia,TR,Turkey,33,Mersin,,,Mersin,,Europe/Istanbul
304612,en,AS,Asia,TR,Turkey,35,Izmir,,,Menemen,,Europe/Istanbul
304642,en,AS,Asia,TR,Turkey,38,Kayseri,,,Melikgazi,,Europe/Istanbul
304782,en,AS,Asia,TR,Turkey,48,"Muğla",,,Marmaris,,Europe/Istanbul
304794,en,AS,Asia,TR,Turkey,47,Mardin,,,,,Europe/Istanbul
304797,en,AS,Asia,TR,Turkey,47,Mardin,,,Mardin,,Europe/Istanbul
304825,en,AS,Asia,TR,Turkey,45,Manisa,,,,,Europe/Istanbul
304827,en,AS,Asia,TR,Turkey,45,Manisa,,,"Magnesia ad Sipylum",,Europe/Istanbul
304854,en,AS,Asia,TR,Turkey,07,Antalya,,,Manavgat,,Europe/Istanbul
304885,en,AS,Asia,TR,Turkey,06,Ankara,,,Mamak,,Europe/Istanbul
304919,en,AS,Asia,TR,Turkey,44,Malatya,,,,,Europe/Istanbul
304922,en,AS,Asia,TR,Turkey,44,Malatya,,,Malatya,,Europe/Istanbul
305171,en,AS,Asia,TR,Turkey,66,Yozgat,,,Kuzayca,,Europe/Istanbul
305267,en,AS,Asia,TR,Turkey,43,Kütahya,,,,,Europe/Istanbul
305268,en,AS,Asia,TR,Turkey,43,Kütahya,,,Kütahya,,Europe/Istanbul
305359,en,AS,Asia,TR,Turkey,09,Aydın,,,Kusadasi,,Europe/Istanbul
305681,en,AS,Asia,TR,Turkey,07,Antalya,,,Kumluca,,Europe/Istanbul
305810,en,AS,Asia,TR,Turkey,45,Manisa,,,Kula,,Europe/Istanbul
305969,en,AS,Asia,TR,Turkey,35,Izmir,,,Cigli,,Europe/Istanbul
306112,en,AS,Asia,TR,Turkey,01,Adana,,,Kozan,,Europe/Istanbul
306366,en,AS,Asia,TR,Turkey,25,Erzurum,,,Acarkoy,,Europe/Istanbul
306474,en,AS,Asia,TR,Turkey,07,Antalya,,,Korkuteli,,Europe/Istanbul
306570,en,AS,Asia,TR,Turkey,07,Antalya,,,Konyaalti,,Europe/Istanbul
306571,en,AS,Asia,TR,Turkey,42,Konya,,,Konya,,Europe/Istanbul
306630,en,AS,Asia,TR,Turkey,38,Kayseri,,,Konaklar,,Europe/Istanbul
306641,en,AS,Asia,TR,Turkey,35,Izmir,,,Konak,,Europe/Istanbul
307480,en,AS,Asia,TR,Turkey,09,Aydın,,,Kisir,,Europe/Istanbul
307515,en,AS,Asia,TR,Turkey,40,"Kırşehir",,,"Kırşehir",,Europe/Istanbul
307654,en,AS,Asia,TR,Turkey,71,Kırıkkale,,,Kirikkale,,Europe/Istanbul
307657,en,AS,Asia,TR,Turkey,31,Hatay,,,Kirikhan,,Europe/Istanbul
307727,en,AS,Asia,TR,Turkey,35,Izmir,,,Kiraz,,Europe/Istanbul
307864,en,AS,Asia,TR,Turkey,79,Kilis,,,Kilis,,Europe/Istanbul
307948,en,AS,Asia,TR,Turkey,12,Bingöl,,,Kasaba,,Europe/Istanbul
307992,en,AS,Asia,TR,Turkey,27,Gaziantep,,,Kelekli,,Europe/Istanbul
308097,en,AS,Asia,TR,Turkey,35,Izmir,,,Germiyan,,Europe/Istanbul
308335,en,AS,Asia,TR,Turkey,06,Ankara,,,Kecioeren,,Europe/Istanbul
308365,en,AS,Asia,TR,Turkey,32,Isparta,,,Keciborlu,,Europe/Istanbul
308464,en,AS,Asia,TR,Turkey,38,Kayseri,,,Kayseri,,Europe/Istanbul
308569,en,AS,Asia,TR,Turkey,21,Diyarbakir,,,Kayapinar,,Europe/Istanbul
308878,en,AS,Asia,TR,Turkey,32,Isparta,,,Katip,,Europe/Istanbul
308988,en,AS,Asia,TR,Turkey,35,Izmir,,,Karsiyaka,,Europe/Istanbul
309134,en,AS,Asia,TR,Turkey,27,Gaziantep,,,Karkamis,,Europe/Istanbul
309178,en,AS,Asia,TR,Turkey,50,Nevsehir,,,Kalaba,,Europe/Istanbul
309527,en,AS,Asia,TR,Turkey,70,Karaman,,,Karaman,,Europe/Istanbul
309647,en,AS,Asia,TR,Turkey,04,"Ağrı",,,"Ağrı",,Europe/Istanbul
309653,en,AS,Asia,TR,Turkey,63,"Şanlıurfa",,,Karakopru,,Europe/Istanbul
310554,en,AS,Asia,TR,Turkey,58,Sivas,,,Kangal,,Europe/Istanbul
310605,en,AS,Asia,TR,Turkey,46,"Kahramanmaraş",,,Gursel,,Europe/Istanbul
310641,en,AS,Asia,TR,Turkey,40,"Kırşehir",,,Kaman,,Europe/Istanbul
310852,en,AS,Asia,TR,Turkey,38,Kayseri,,,Kahveci,,Europe/Istanbul
310859,en,AS,Asia,TR,Turkey,46,"Kahramanmaraş",,,"Kahramanmaraş",,Europe/Istanbul
310892,en,AS,Asia,TR,Turkey,01,Adana,,,Kadirli,,Europe/Istanbul
311044,en,AS,Asia,TR,Turkey,35,Izmir,,,,,Europe/Istanbul
311046,en,AS,Asia,TR,Turkey,35,Izmir,,,Izmir,,Europe/Istanbul
311071,en,AS,Asia,TR,Turkey,32,Isparta,,,,,Europe/Istanbul
311073,en,AS,Asia,TR,Turkey,32,Isparta,,,Isparta,,Europe/Istanbul
311111,en,AS,Asia,TR,Turkey,31,Hatay,,,İskenderun,,Europe/Istanbul
311665,en,AS,Asia,TR,Turkey,76,"Iğdır",,,"Iğdır",,Europe/Istanbul
311728,en,AS,Asia,TR,Turkey,33,Mersin,,,,,Europe/Istanbul
311729,en,AS,Asia,TR,Turkey,06,Ankara,,,"Ertugrul Gazi",,Europe/Istanbul
311730,en,AS,Asia,TR,Turkey,38,Kayseri,,,Icadiye,,Europe/Istanbul
311742,en,AS,Asia,TR,Turkey,27,Gaziantep,,,Ibrahimli,,Europe/Istanbul
312001,en,AS,Asia,TR,Turkey,42,Konya,,,Selcuklu,,Europe/Istanbul
312322,en,AS,Asia,TR,Turkey,21,Diyarbakir,,,Atakoy,,Europe/Istanbul
312394,en,AS,Asia,TR,Turkey,31,Hatay,,,,,Europe/Istanbul
312530,en,AS,Asia,TR,Turkey,38,Kayseri,,,Hassa,,Europe/Istanbul
313199,en,AS,Asia,TR,Turkey,68,Aksaray,,,Guzelyurt,,Europe/Istanbul
313434,en,AS,Asia,TR,Turkey,73,"Şırnak",,,Guneyyaka,,Europe/Istanbul
313549,en,AS,Asia,TR,Turkey,04,"Ağrı",,,Gunbuldu,,Europe/Istanbul
314038,en,AS,Asia,TR,Turkey,45,Manisa,,,Golmarmara,,Europe/Istanbul
314133,en,AS,Asia,TR,Turkey,06,Ankara,,,Golbasi,,Europe/Istanbul
314188,en,AS,Asia,TR,Turkey,46,"Kahramanmaraş",,,Goksun,,Europe/Istanbul
314573,en,AS,Asia,TR,Turkey,09,Aydın,,,Germencik,,Europe/Istanbul
314716,en,AS,Asia,TR,Turkey,43,Kütahya,,,Gediz,,Europe/Istanbul
314767,en,AS,Asia,TR,Turkey,01,Adana,,,Gecitli,,Europe/Istanbul
314830,en,AS,Asia,TR,Turkey,27,Gaziantep,,,Gaziantep,,Europe/Istanbul
314880,en,AS,Asia,TR,Turkey,06,Ankara,,,Guclukaya,,Europe/Istanbul
314967,en,AS,Asia,TR,Turkey,48,"Muğla",,,Fethiye,,Europe/Istanbul
314996,en,AS,Asia,TR,Turkey,38,Kayseri,,,Felahiye,,Europe/Istanbul
315061,en,AS,Asia,TR,Turkey,17,Canakkale,,,Ezine,,Europe/Istanbul
315107,en,AS,Asia,TR,Turkey,49,"Muş",,,Yagcilar,,Europe/Istanbul
315155,en,AS,Asia,TR,Turkey,06,Ankara,,,Etimesgut,,Europe/Istanbul
315201,en,AS,Asia,TR,Turkey,26,"Eskişehir",,,,,Europe/Istanbul
315202,en,AS,Asia,TR,Turkey,26,"Eskişehir",,,"Eskişehir",,Europe/Istanbul
315203,en,AS,Asia,TR,Turkey,64,"Uşak",,,Eskisaray,,Europe/Istanbul
315353,en,AS,Asia,TR,Turkey,15,Burdur,,,Niyazlar,,Europe/Istanbul
315367,en,AS,Asia,TR,Turkey,25,Erzurum,,,,,Europe/Istanbul
315368,en,AS,Asia,TR,Turkey,25,Erzurum,,,Erzurum,,Europe/Istanbul
315372,en,AS,Asia,TR,Turkey,24,Erzincan,,,,,Europe/Istanbul
315373,en,AS,Asia,TR,Turkey,24,Erzincan,,,Erzincan,,Europe/Istanbul
315498,en,AS,Asia,TR,Turkey,42,Konya,,,Heraclea,,Europe/Istanbul
315515,en,AS,Asia,TR,Turkey,33,Mersin,,,Erdemli,,Europe/Istanbul
315621,en,AS,Asia,TR,Turkey,03,Afyonkarahisar,,,Emirdag,,Europe/Istanbul
315720,en,AS,Asia,TR,Turkey,06,Ankara,,,Elmadag,,Europe/Istanbul
315795,en,AS,Asia,TR,Turkey,46,"Kahramanmaraş",,,Elbistan,,Europe/Istanbul
315807,en,AS,Asia,TR,Turkey,23,"Elazığ",,,,,Europe/Istanbul
315808,en,AS,Asia,TR,Turkey,23,"Elazığ",,,"Elâzığ",,Europe/Istanbul
315945,en,AS,Asia,TR,Turkey,47,Mardin,,,Eglence,,Europe/Istanbul
315972,en,AS,Asia,TR,Turkey,38,Kayseri,,,Kocasinan,,Europe/Istanbul
